11/10/2024 03:46:02 PM - Camera_Centering - 98 - INFO - No Circle Detected
11/10/2024 03:46:02 PM - Camera_Centering - 98 - INFO - No Circle Detected
11/10/2024 03:46:02 PM - Camera_Centering - 98 - INFO - No Circle Detected
11/10/2024 03:46:02 PM - Camera_Centering - 98 - INFO - No Circle Detected
11/10/2024 03:46:02 PM - Camera_Centering - 98 - INFO - No Circle Detected
11/10/2024 03:46:02 PM - Camera_Centering - 98 - INFO - No Circle Detected
11/10/2024 03:46:02 PM - Camera_Centering - 98 - INFO - No Circle Detected
11/10/2024 03:46:02 PM - Camera_Centering - 98 - INFO - No Circle Detected
11/10/2024 03:46:02 PM - Camera_Centering - 98 - INFO - No Circle Detected
11/10/2024 03:46:02 PM - Camera_Centering - 98 - INFO - No Circle Detected
11/10/2024 03:46:02 PM - Camera_Centering - 98 - INFO - No Circle Detected
11/10/2024 03:46:03 PM - Camera_Centering - 98 - INFO - No Circle Detected
11/10/2024 03:46:03 PM - Camera_Centering - 98 - INFO - No Circle Detected
11/10/2024 03:46:03 PM - Camera_Centering - 98 - INFO - No Circle Detected
11/10/2024 03:46:03 PM - Camera_Centering - 98 - INFO - No Circle Detected
11/10/2024 03:46:03 PM - Camera_Centering - 98 - INFO - No Circle Detected
11/10/2024 03:46:03 PM - Camera_Centering - 98 - INFO - No Circle Detected
11/10/2024 03:46:03 PM - Camera_Centering - 98 - INFO - No Circle Detected
11/10/2024 03:46:03 PM - Camera_Centering - 98 - INFO - No Circle Detected
11/10/2024 03:46:03 PM - Camera_Centering - 98 - INFO - No Circle Detected
11/10/2024 03:46:03 PM - Camera_Centering - 98 - INFO - No Circle Detected
11/10/2024 03:46:03 PM - Camera_Centering - 98 - INFO - No Circle Detected
11/10/2024 03:46:03 PM - Camera_Centering - 98 - INFO - No Circle Detected
11/10/2024 03:46:03 PM - Camera_Centering - 98 - INFO - No Circle Detected
11/10/2024 03:46:03 PM - Camera_Centering - 98 - INFO - No Circle Detected
11/10/2024 03:46:03 PM - Camera_Centering - 98 - INFO - No Circle Detected
11/10/2024 03:46:03 PM - Camera_Centering - 98 - INFO - No Circle Detected
11/10/2024 03:46:03 PM - Camera_Centering - 98 - INFO - No Circle Detected
11/10/2024 03:46:03 PM - Camera_Centering - 98 - INFO - No Circle Detected
11/10/2024 03:46:03 PM - Camera_Centering - 98 - INFO - No Circle Detected
11/10/2024 03:46:03 PM - Camera_Centering - 98 - INFO - No Circle Detected
11/10/2024 03:46:03 PM - Camera_Centering - 98 - INFO - No Circle Detected
11/10/2024 03:46:03 PM - Camera_Centering - 98 - INFO - No Circle Detected
11/10/2024 03:46:03 PM - Camera_Centering - 98 - INFO - No Circle Detected
11/10/2024 03:46:03 PM - Camera_Centering - 98 - INFO - No Circle Detected
11/10/2024 03:46:03 PM - Camera_Centering - 98 - INFO - No Circle Detected
11/10/2024 03:46:03 PM - Camera_Centering - 98 - INFO - No Circle Detected
11/10/2024 03:46:03 PM - Camera_Centering - 98 - INFO - No Circle Detected
11/10/2024 03:46:03 PM - Camera_Centering - 98 - INFO - No Circle Detected
11/10/2024 03:46:03 PM - Camera_Centering - 98 - INFO - No Circle Detected
11/10/2024 03:46:03 PM - Camera_Centering - 98 - INFO - No Circle Detected
11/10/2024 03:46:03 PM - Camera_Centering - 98 - INFO - No Circle Detected
11/10/2024 03:46:04 PM - Camera_Centering - 98 - INFO - No Circle Detected
11/10/2024 03:46:04 PM - Camera_Centering - 98 - INFO - No Circle Detected
11/10/2024 03:46:04 PM - Camera_Centering - 98 - INFO - No Circle Detected
11/10/2024 03:46:04 PM - Camera_Centering - 98 - INFO - No Circle Detected
11/10/2024 03:46:04 PM - Camera_Centering - 98 - INFO - No Circle Detected
11/10/2024 03:46:04 PM - Camera_Centering - 98 - INFO - No Circle Detected
11/10/2024 03:46:04 PM - Camera_Centering - 98 - INFO - No Circle Detected
11/10/2024 03:46:04 PM - Camera_Centering - 98 - INFO - No Circle Detected
11/10/2024 03:46:04 PM - Camera_Centering - 98 - INFO - No Circle Detected
11/10/2024 03:46:04 PM - Camera_Centering - 98 - INFO - No Circle Detected
11/10/2024 03:46:04 PM - Camera_Centering - 98 - INFO - No Circle Detected
11/10/2024 03:46:04 PM - Camera_Centering - 98 - INFO - No Circle Detected
11/10/2024 03:46:04 PM - Camera_Centering - 98 - INFO - No Circle Detected
11/10/2024 03:46:04 PM - Camera_Centering - 98 - INFO - No Circle Detected
11/10/2024 03:46:04 PM - Camera_Centering - 98 - INFO - No Circle Detected
11/10/2024 03:46:04 PM - Camera_Centering - 98 - INFO - No Circle Detected
11/10/2024 03:46:04 PM - Camera_Centering - 98 - INFO - No Circle Detected
11/10/2024 03:46:04 PM - Camera_Centering - 98 - INFO - No Circle Detected
11/10/2024 03:46:04 PM - Camera_Centering - 98 - INFO - No Circle Detected
11/10/2024 03:46:04 PM - Camera_Centering - 98 - INFO - No Circle Detected
11/10/2024 03:46:04 PM - Camera_Centering - 98 - INFO - No Circle Detected
11/10/2024 03:46:04 PM - Camera_Centering - 98 - INFO - No Circle Detected
11/10/2024 03:46:04 PM - Camera_Centering - 98 - INFO - No Circle Detected
11/10/2024 03:46:04 PM - Camera_Centering - 98 - INFO - No Circle Detected
11/10/2024 03:46:04 PM - Camera_Centering - 98 - INFO - No Circle Detected
11/10/2024 03:46:04 PM - Camera_Centering - 98 - INFO - No Circle Detected
11/10/2024 03:46:04 PM - Camera_Centering - 98 - INFO - No Circle Detected
11/10/2024 03:46:04 PM - Camera_Centering - 98 - INFO - No Circle Detected
11/10/2024 03:46:04 PM - Camera_Centering - 98 - INFO - No Circle Detected
11/10/2024 03:46:04 PM - Camera_Centering - 98 - INFO - No Circle Detected
11/10/2024 03:46:05 PM - Camera_Centering - 98 - INFO - No Circle Detected
11/10/2024 03:46:05 PM - Camera_Centering - 98 - INFO - No Circle Detected
11/10/2024 03:46:05 PM - Camera_Centering - 98 - INFO - No Circle Detected
11/10/2024 03:46:05 PM - Camera_Centering - 98 - INFO - No Circle Detected
11/10/2024 03:46:05 PM - Camera_Centering - 98 - INFO - No Circle Detected
11/10/2024 03:46:05 PM - Camera_Centering - 98 - INFO - No Circle Detected
11/10/2024 03:46:05 PM - Camera_Centering - 98 - INFO - No Circle Detected
11/10/2024 03:46:05 PM - Camera_Centering - 98 - INFO - No Circle Detected
11/10/2024 03:46:05 PM - Camera_Centering - 98 - INFO - No Circle Detected
11/10/2024 03:46:05 PM - Camera_Centering - 98 - INFO - No Circle Detected
11/10/2024 03:46:05 PM - Camera_Centering - 98 - INFO - No Circle Detected
11/10/2024 03:46:05 PM - Camera_Centering - 98 - INFO - No Circle Detected
11/10/2024 03:46:05 PM - Camera_Centering - 98 - INFO - No Circle Detected
11/10/2024 03:46:05 PM - Camera_Centering - 98 - INFO - No Circle Detected
11/10/2024 03:46:05 PM - Camera_Centering - 98 - INFO - No Circle Detected
11/10/2024 03:46:05 PM - Camera_Centering - 98 - INFO - No Circle Detected
11/10/2024 03:46:05 PM - Camera_Centering - 98 - INFO - No Circle Detected
11/10/2024 03:46:05 PM - Camera_Centering - 98 - INFO - No Circle Detected
11/10/2024 03:46:05 PM - Camera_Centering - 98 - INFO - No Circle Detected
11/10/2024 03:46:05 PM - Camera_Centering - 98 - INFO - No Circle Detected
11/10/2024 03:46:05 PM - Camera_Centering - 98 - INFO - No Circle Detected
11/10/2024 03:46:05 PM - Camera_Centering - 98 - INFO - No Circle Detected
11/10/2024 03:46:05 PM - Camera_Centering - 98 - INFO - No Circle Detected
11/10/2024 03:46:05 PM - Camera_Centering - 98 - INFO - No Circle Detected
11/10/2024 03:46:05 PM - Camera_Centering - 98 - INFO - No Circle Detected
11/10/2024 03:46:05 PM - Camera_Centering - 98 - INFO - No Circle Detected
11/10/2024 03:46:05 PM - Camera_Centering - 98 - INFO - No Circle Detected
11/10/2024 03:46:05 PM - Camera_Centering - 98 - INFO - No Circle Detected
11/10/2024 03:46:05 PM - Camera_Centering - 98 - INFO - No Circle Detected
11/10/2024 03:46:06 PM - Camera_Centering - 98 - INFO - No Circle Detected
11/10/2024 03:46:06 PM - Camera_Centering - 98 - INFO - No Circle Detected
