11/10/2024 05:54:44 PM - MPU6050 - 102 - INFO - Pitch=19.85°	Roll=4.44°
11/10/2024 05:54:44 PM - MPU6050 - 102 - INFO - Pitch=20.04°	Roll=4.10°
11/10/2024 05:54:44 PM - MPU6050 - 102 - INFO - Pitch=19.18°	Roll=2.97°
11/10/2024 05:54:44 PM - MPU6050 - 102 - INFO - Pitch=18.98°	Roll=1.60°
11/10/2024 05:54:44 PM - MPU6050 - 102 - INFO - Pitch=18.90°	Roll=2.21°
11/10/2024 05:54:44 PM - MPU6050 - 102 - INFO - Pitch=19.33°	Roll=3.01°
11/10/2024 05:54:44 PM - MPU6050 - 102 - INFO - Pitch=20.16°	Roll=2.79°
11/10/2024 05:54:44 PM - MPU6050 - 102 - INFO - Pitch=20.64°	Roll=3.82°
11/10/2024 05:54:44 PM - MPU6050 - 102 - INFO - Pitch=20.49°	Roll=3.15°
11/10/2024 05:54:44 PM - MPU6050 - 102 - INFO - Pitch=19.84°	Roll=1.52°
11/10/2024 05:54:44 PM - MPU6050 - 102 - INFO - Pitch=19.27°	Roll=-0.13°
11/10/2024 05:54:44 PM - MPU6050 - 102 - INFO - Pitch=19.92°	Roll=-0.73°
11/10/2024 05:54:44 PM - MPU6050 - 102 - INFO - Pitch=18.91°	Roll=-1.51°
11/10/2024 05:54:44 PM - MPU6050 - 102 - INFO - Pitch=19.61°	Roll=0.85°
11/10/2024 05:54:44 PM - MPU6050 - 102 - INFO - Pitch=19.95°	Roll=1.03°
11/10/2024 05:54:44 PM - MPU6050 - 102 - INFO - Pitch=20.44°	Roll=3.07°
11/10/2024 05:54:44 PM - MPU6050 - 102 - INFO - Pitch=20.77°	Roll=4.07°
11/10/2024 05:54:44 PM - MPU6050 - 102 - INFO - Pitch=20.61°	Roll=4.12°
11/10/2024 05:54:44 PM - MPU6050 - 102 - INFO - Pitch=20.53°	Roll=3.26°
11/10/2024 05:54:44 PM - MPU6050 - 102 - INFO - Pitch=20.47°	Roll=2.47°
11/10/2024 05:54:44 PM - MPU6050 - 102 - INFO - Pitch=19.39°	Roll=2.57°
11/10/2024 05:54:44 PM - MPU6050 - 102 - INFO - Pitch=19.54°	Roll=1.94°
11/10/2024 05:54:44 PM - MPU6050 - 102 - INFO - Pitch=19.40°	Roll=3.09°
11/10/2024 05:54:44 PM - MPU6050 - 102 - INFO - Pitch=19.91°	Roll=3.93°
11/10/2024 05:54:44 PM - MPU6050 - 102 - INFO - Pitch=20.37°	Roll=4.90°
11/10/2024 05:54:44 PM - MPU6050 - 102 - INFO - Pitch=20.70°	Roll=5.27°
11/10/2024 05:54:44 PM - MPU6050 - 102 - INFO - Pitch=20.04°	Roll=5.46°
11/10/2024 05:54:44 PM - MPU6050 - 102 - INFO - Pitch=19.61°	Roll=3.76°
11/10/2024 05:54:44 PM - MPU6050 - 102 - INFO - Pitch=18.87°	Roll=2.97°
11/10/2024 05:54:44 PM - MPU6050 - 102 - INFO - Pitch=19.14°	Roll=2.60°
11/10/2024 05:54:44 PM - MPU6050 - 102 - INFO - Pitch=18.98°	Roll=3.07°
11/10/2024 05:54:44 PM - MPU6050 - 102 - INFO - Pitch=19.01°	Roll=3.84°
11/10/2024 05:54:44 PM - MPU6050 - 102 - INFO - Pitch=19.76°	Roll=5.00°
11/10/2024 05:54:44 PM - MPU6050 - 102 - INFO - Pitch=20.57°	Roll=4.48°
11/10/2024 05:54:44 PM - MPU6050 - 102 - INFO - Pitch=20.82°	Roll=4.29°
11/10/2024 05:54:44 PM - MPU6050 - 102 - INFO - Pitch=19.55°	Roll=3.20°
11/10/2024 05:54:44 PM - MPU6050 - 102 - INFO - Pitch=19.27°	Roll=3.48°
